IzhV1,IzhV2,IzhV3,IzhA1,IzhA2,IzhReset,thr,T-Error,T-Wrongs
0.03368482536575474,3.3592912474113827,347.6244576046222,0.0031839801551016194,-0.0392990965785425,-72.46244315478594,34.81142966591911,29.374462493051617,99.2455498089579
0.09199229673910257,3.593489429205846,460.4951996406128,0.005618325080232251,-0.015789316990066166,-58.41088520388138,19.73807749394637,42.02509145102269,94.25270844249152
0.07387492503362765,7.602685163648367,210.93336194049672,0.006258603113470815,-0.0481010020950663,-37.70592954977999,33.14820070246242,15.710377914597522,97.17788936366168
0.08317223629283726,6.845285440062186,89.22704022958021,0.0015908922510944681,-0.0050702144982249855,-49.22995023386934,41.212358787911974,21.96367829073025,99.70283272834742
0.013162166484444003,7.202145252707594,39.6097415863492,0.007707438191068222,-0.01962728649721672,-35.493302388974286,40.3127087225415,14.58768526215363,98.68567201351291
0.074329384546415,4.266528365457615,439.2428580862069,0.007230580384239325,-0.04786600120984861,-38.37946779567735,31.184892433442947,41.564579887159795,98.9517599566091
0.04300253165601837,2.5456264684034284,203.62262097736718,0.005918970903869596,-0.008226810086258515,-69.5257472196938,47.303361540781026,26.46597379098303,99.78833547579852
0.016078794877432627,3.109077643739402,38.60284554700406,0.002228068935359732,-0.03629968990341967,-34.52087284053368,24.311862399591902,3.82585615069088,86.9878036336045
0.05623959822325572,3.527364202075168,305.7307192570846,0.006426309681071239,-0.0408719942953638,-77.77272467303345,39.07273476948933,40.37096977636013,99.58219212822074
0.07613968638867259,4.963035679471513,384.1242571235065,0.007201108447761606,-0.02518653705102397,-53.12699539706544,26.533123195302103,43.82920379733274,97.40094249887777
0.07160552060982539,7.083118017993625,127.71411914486244,0.004151658525171406,-0.015255748869124702,-64.9457262801437,45.747458475109944,29.389927854737863,98.71120084950302
0.08802873901927812,4.774753781829375,427.95875289790297,0.005180568055709033,-0.033738789995456084,-42.44059044893423,10.588013707065867,41.131890497886054,99.69462540716613
0.022575666854903587,7.912935303412853,231.76281632094148,0.00314205685707057,-0.005197925885821145,-67.14828967998241,30.94559832215669,13.585129284313831,98.86190683490968
0.011162768739709738,5.85722424935418,340.0774832216737,0.0013471375438645031,-0.043176742824071405,-52.81517553307807,27.995034235693893,19.650604109479875,99.61964724834792
0.025876536286771175,5.515823284569866,224.2759877140799,0.009904649974881254,-0.046447464852759836,-53.607978377947234,40.16585618977932,3.885781253320424,91.1237134905272
0.07892654476871964,2.861598788036652,217.6667106023532,0.0034467179618740116,-0.0455979877668404,-47.21634654055552,37.40820834367167,36.06526336151022,98.18318969737636
0.04216168096188881,2.1945907389722454,99.71926362600249,0.009057580995983572,-0.04981415946976961,-83.9437740323569,34.34218853566789,42.78524395379969,97.20167131255656
0.09141530037560819,4.088185840090734,459.53705470494134,0.009983172555942142,-0.009968172534428776,-74.95030987897866,47.51223057704485,50.107024237143804,99.54613530099357
0.08356905758067354,5.532417200002788,335.5213824093281,0.0011467664373511904,-0.03536473402431685,-76.429709626123,47.86598786946031,34.14489458061966,97.64223804385021
0.016853467679233274,2.2921843992562283,285.70651770828795,0.0060375708631293405,-0.04402965610063861,-39.948281566030204,43.518893067254496,44.39884882463471,98.93047111276472
0.057713317030741264,4.238739658079584,459.9999985036279,0.008514063427274489,-0.02005424366729782,-83.940546534651,23.352185205379108,40.04427356186064,99.29491078487085
0.09266709127515171,4.251450786956071,52.43785034253416,0.003378833366466719,-0.044976045521319445,-83.23679158146612,23.894443418170603,27.879365468219056,96.00790663731894
0.05511583169275774,3.1911873771868837,220.1334385089431,0.006684332336865143,-0.03216236942459429,-87.41609874273844,29.932258625851354,33.66047168849063,98.39010837028009
0.06264212614789241,6.423641174698223,104.15392800321304,0.009907989092306127,-0.022457230120493263,-41.012072490555994,19.859832226024523,9.534782325102565,96.40224913236786
0.05695276906416485,5.7481220991376665,44.779010635696665,0.0019396273064678996,-0.017916016180389384,-55.88996662334214,12.12998323667943,19.970511600521426,97.5775856967689
0.07803167441447101,7.284302974761136,133.12286216880472,0.004989187675950475,-0.018509389125740405,-77.33761654651693,30.317361567580594,3.6853100201311157,86.54511632301421
0.056137616062899943,6.461746876564127,481.75697311596076,0.006860539706051554,-0.018873176289932573,-30.031716702999773,27.750071997655873,41.23091886272655,97.3492151915132
0.07970619785353902,6.4783512207165685,157.73619295888204,0.0077962473916993735,-0.005099176854595683,-53.08296084627527,44.23699490983786,7.772164150620183,98.02342759266551
0.029719605507734684,2.525614004743112,439.52667271020186,0.0056298331131504125,-0.04261295646658245,-56.5623309742931,35.545477395691805,37.302922105461796,99.41701344430217
0.05260837490161759,7.976059488020959,307.0944173737754,0.006286087080301619,-0.021305384510314322,-80.23386341069778,16.104119522379545,8.169023648979982,96.99201724376437
0.039834535279539264,3.1322853359731915,51.36056405882246,0.0010898415213378618,-0.017664187979125258,-38.672094282581114,29.78841514784014,3.966124820526696,86.44412134556467
0.04885921772276024,3.1306511149326166,172.2005025395344,0.0011785038035572214,-0.03500018618733687,-37.94628199232166,27.38467592396272,33.45992485083555,95.55195729962006
0.09928919604511674,7.317555092411502,145.31424930925306,0.004885682497986125,-0.046391479965513994,-74.30152697403113,28.089765767093912,33.723782112804045,98.66345855604615
0.01760914336329515,3.1310202300018,50.64773643359305,0.0035834202864858094,-0.01867020391353781,-38.446978102942865,24.932426684662758,3.8559906786198015,85.87307522123524
0.01,3.126708959201852,47.49781344756527,0.009533925661689441,-0.021658330785831258,-37.43743736732107,25.663598938982553,3.8257659583775436,88.93650628266317
0.03551437211169685,3.1262010623582794,49.589957146444576,0.003425407136780124,-0.019439739895604168,-38.27194061271166,26.274892918067007,3.9117639123015646,88.16985395513699
0.052126089671811,3.084852237835497,37.951950116325,0.001,-0.02594890267847074,-36.71496127780287,22.68219579315695,3.9985194386522274,94.8546843572615
0.017992325025390603,3.1313674656179975,51.99259370778659,0.001779868890313223,-0.021384121550393657,-38.86216226691093,25.00664746599316,3.8516215592711376,86.95658966388278
0.033715306130016054,3.172709272107984,34.638313677601616,0.0040646932081184976,-0.036671849739730714,-37.732846665855746,30.137762150039393,3.8112073657120975,86.7793008846975
0.02193202999890824,3.1216665125297665,34.392153046976404,0.0025604109126480595,-0.009014311513775401,-36.922689515309756,26.496461013776376,3.7881013716417837,87.23038486939434
0.07477454349615605,7.3532165849165825,127.16517439362934,0.0048068193357797585,-0.007544019937190276,-82.4683656456534,29.618716623127856,14.089632897085401,98.14354616570597
0.011651456680448518,3.572183469183172,30.0,0.0013438973984832546,-0.047367210777242395,-30.0,43.586768113352235,6.440627615744903,97.0322767193544
0.022328809999232417,3.2842132218889137,30.0,0.001008877778039967,-0.03161358352421309,-30.0,28.244706827871173,3.7992197033303587,84.95593809908951
0.022618100027554044,4.251560728538635,30.0,0.0031124253700564185,-0.030477176100394437,-30.834605563039162,27.646002575332542,10.726465826070351,97.87624025294132
0.02081360653227668,3.1345453147916125,30.0,0.00212961329725134,-0.008734337163263446,-84.22445573300436,29.906272715797094,3.8372975159976117,84.9865746917899
0.02070556372766893,3.1179007077569616,30.0,0.001,-0.046533953508359704,-67.39013988273854,29.95055250175659,3.8169538232729225,85.27269288381781
0.019329298808370587,3.107611803774172,30.0,0.001,-0.005376519761987129,-68.95621370892451,29.714742874668136,3.8660140603076973,84.14979484767386
0.013327779592791108,3.032096250319733,30.0,0.001,-0.016106155591773967,-41.53471660646738,29.848259520989334,3.8115668521646855,89.93988051168968
0.02454793113694803,3.33005360128666,30.0,0.006961642185735482,-0.005775476540902734,-81.4707514651537,27.94527999682387,4.134473762446113,92.65838951631646
0.01134686061402171,2.8664021288330437,30.0,0.001,-0.02498315011129687,-78.83207489618768,23.9392873758437,3.8020453526696665,87.8481156154454
0.01,3.2488361667209897,30.0,0.001,-0.04550159255088559,-58.643736930046046,21.430501984324547,3.9642823877221454,88.6230034710918
0.020837406647252428,2.8245185623290907,30.0,0.001,-0.026792300156417807,-35.452819376875176,28.917775862711714,3.8772108076871517,86.5259065856973
0.01,2.635258982982842,30.0,0.001,-0.005006538482292801,-46.75965248980664,26.645452601054373,3.7879265246959677,83.08097635340437
0.01,2.313728039415577,30.0,0.001,-0.010421482833513587,-55.025841309180535,26.020338146128307,3.8643664530784285,88.59927770082675
0.01,2.0123655610070332,30.0,0.001,-0.00548766911112189,-64.90149284074083,14.610484383982072,3.8391959791897174,84.77632360847628
0.01,2.3178816532644615,30.0,0.001,-0.03918485761741716,-30.546349717748804,10.0,3.8387516769779353,84.39707372740907
0.015010518128897728,2.580281799541406,30.0,0.001,-0.005727032778329734,-37.84167181492125,10.0,3.782574661119577,83.61093239647542
0.01860188993241492,2.6302921588814656,30.0,0.001,-0.005,-71.63742908572519,10.0,3.8715113549255276,90.03158430670045
0.01,2.0,30.0,0.0060347594748778885,-0.005,-30.0,10.0,8.089858326165793,93.64367663881474
0.038167225831034796,8.0,500.0,0.01,-0.04019195916841413,-58.80336981643164,16.302517948693993,33.59508828984961,96.84816760975727
0.027519640558997152,2.0,30.0,0.001,-0.03594173953116965,-54.8476493072462,39.15202394625271,3.9988295037116792,87.79338208578517
0.05870290832475553,2.4874399161332463,30.0,0.001,-0.005,-90.0,50.0,24.322395971428985,96.65143564538778
0.024473907586464692,2.312415099234572,30.0,0.001,-0.05,-77.68275321261132,20.115089849886616,3.838617424059197,90.0851281643736
0.01,2.6502218410015823,30.0,0.001,-0.005,-90.0,10.0,3.805859409446362,86.77898345799454
0.01,2.649913051971753,30.0,0.001,-0.04491923004826679,-30.0,13.760978697864752,3.9088441132295473,89.79507955947616
0.021359867963003022,2.7824366309842454,30.0,0.001,-0.005,-30.0,50.0,3.7707724120249972,87.17733939122398
0.01,2.624441932710215,30.0,0.001,-0.005,-80.31276006962237,50.0,3.733855606579592,87.5884586501473
0.022165456107144425,2.815032070238532,30.0,0.001,-0.013205451964352265,-42.53483151619515,19.442047615859224,3.813773486866037,87.73061985732707
0.01,2.6372749109864952,30.0,0.001,-0.03583924549694203,-80.43581908712042,16.55374443282772,3.8385537954568356,87.8390043886782
0.02247891703419406,2.847100770347125,30.0,0.001,-0.05,-54.52392612289215,10.0,3.7739799817044695,88.45489923796686
0.01,2.0,30.0,0.001,-0.005,-30.0,50.0,3.762002728534351,88.3648734810178
0.01,2.7009005069687335,30.0,0.001,-0.02906793570520304,-78.99024188902197,18.138376376971696,3.8067242678529336,82.58151477181983
0.01,2.730629994856855,30.0,0.001,-0.022679658612041607,-30.0,50.0,3.8467169386929037,89.48328853604903
0.01,2.696424684100173,30.0,0.001,-0.006613779141624046,-73.92455936967212,10.0,3.807036840275441,86.06695856172483
0.01,2.7044471232088423,30.0,0.001,-0.005,-90.0,10.0,3.9221601697047186,93.70291751076292
0.02149478478619114,2.721188951010381,30.0,0.001,-0.03925699433238833,-82.18632048273481,45.625887208843885,3.811850994422091,87.44457579399867
0.01,2.376956697610932,30.0,0.001,-0.04772795963897301,-31.72342052405923,33.16717675743493,3.7718286941528882,84.21915788441662
0.01,2.0,30.0,0.001,-0.05,-30.0,10.0,3.7803167848532366,84.49301580963419
0.01,2.0,30.0,0.001,-0.05,-30.0,10.0,3.8389154587421803,87.55640428305618
0.01,2.0,30.0,0.001,-0.05,-30.0,50.0,3.828176619204001,88.49359034960726
0.01,2.0,30.0,0.001,-0.03580184027510933,-30.0,10.0,3.8606656301887217,87.43182793525769
0.01,2.4111377189945404,30.0,0.001,-0.05,-90.0,10.454633301089714,3.8194579231048746,86.15556517520054
